ip.src,ip.dst,eth.src,eth.dst,frame.len,frame.time_epoch,relative_time
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855926,218.75411701202393
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855928,218.75411891937256
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.85593,218.75412106513977
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855936,218.75412702560425
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855939,218.7541298866272
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855942,218.75413298606873
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855944,218.75413489341736
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855946,218.75413703918457
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855949,218.75413990020752
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855952,218.75414299964905
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855955,218.754145860672
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855958,218.75414896011353
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855961,218.75415205955505
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681744012.855963,218.7541539669037
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855965,218.75415587425232
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,2962,1681744012.855967,218.75415802001953
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1754,1681744012.85597,218.75416088104248
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681744012.855979,218.7541699409485
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.866761,218.7649519443512
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.866767,218.76495790481567
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.866782,218.76497292518616
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.866785,218.76497602462769
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.866789,218.76498007774353
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.866791,218.76498198509216
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.866794,218.7649850845337
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867018,218.76520895957947
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867061,218.7652518749237
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867084,218.76527500152588
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867094,218.7652850151062
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867126,218.7653169631958
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867136,218.76532697677612
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867136,218.76532697677612
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867145,218.76533603668213
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867152,218.76534295082092
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867154,218.76534485816956
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.867173,218.76536393165588
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867326,218.76551699638367
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867358,218.76554894447327
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867365,218.76555585861206
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867368,218.7655589580536
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867372,218.76556301116943
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867378,218.7655689716339
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867385,218.7655758857727
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.867388,218.76557898521423
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.86739,218.76558089256287
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,109,1681744012.867472,218.76566290855408
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,109,1681744012.867505,218.76569604873657
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870422,218.7686128616333
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870426,218.76861691474915
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870438,218.76862907409668
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.87044,218.7686309814453
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870443,218.76863408088684
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870446,218.7686369419098
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870448,218.768639087677
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870452,218.76864290237427
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870541,218.76873207092285
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870604,218.76879501342773
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870632,218.7688229084015
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.87065,218.7688410282135
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870747,218.7689380645752
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870758,218.76894903182983
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870766,218.76895689964294
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.870767,218.76895809173584
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,109,1681744012.870935,218.76912593841553
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.871202,218.76939296722412
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744012.871995,218.7701859474182
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744012.872818,218.77100896835327
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.90537,218.80356097221375
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905379,218.80357003211975
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905401,218.80359196662903
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905405,218.80359601974487
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905411,218.80360198020935
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905413,218.80360388755798
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905417,218.80360794067383
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905425,218.80361604690552
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905432,218.8036229610443
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905434,218.80362486839294
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.905436,218.80362701416016
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,109,1681744012.905859,218.80404996871948
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906298,218.8044888973236
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906305,218.80449604988098
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906316,218.80450701713562
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906319,218.80450987815857
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906323,218.8045139312744
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906325,218.80451607704163
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906327,218.80451798439026
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906331,218.8045220375061
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906754,218.80494499206543
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906817,218.8050079345703
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906846,218.80503702163696
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906865,218.8050558567047
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.90696,218.80515098571777
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906972,218.80516290664673
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906982,218.80517292022705
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.906983,218.80517387390137
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,109,1681744012.907123,218.80531406402588
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.90857,218.80676102638245
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744012.908591,218.8067820072174
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744012.914251,218.81244206428528
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744012.9506,218.84879088401794
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,124,1681744025.711539,231.60973000526428
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744025.711633,231.60982394218445
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681744025.712686,231.61087703704834
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,124,1681744043.057474,248.95566487312317
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744043.057724,248.95591497421265
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681744043.057858,248.9560489654541
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,124,1681744043.289957,249.188148021698
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744043.290202,249.18839287757874
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681744043.290301,249.18849205970764
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,124,1681744043.73886,249.6370508670807
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744043.750349,249.648540019989
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681744043.750717,249.64890789985657
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,124,1681744044.053959,249.95214986801147
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.054311,249.9525020122528
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681744044.054257,249.95244789123535
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057452,249.9556429386139
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057461,249.9556519985199
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057464,249.95565485954285
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057467,249.95565795898438
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,109,1681744044.057487,249.95567798614502
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057633,249.95582389831543
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057637,249.95582795143127
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.05764,249.9558310508728
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057645,249.95583605766296
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057648,249.9558389186859
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057651,249.95584201812744
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057657,249.95584797859192
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057662,249.95585298538208
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057705,249.95589590072632
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057707,249.95589804649353
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.057709,249.95589995384216
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744044.058297,249.95648789405823
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081511,249.9797019958496
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081515,249.97970604896545
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081516,249.97970700263977
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081516,249.97970700263977
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081517,249.9797079563141
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,109,1681744044.081571,249.97976207733154
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081588,249.97977900505066
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081655,249.9798460006714
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081689,249.97987985610962
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081693,249.97988390922546
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081698,249.97988891601562
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081701,249.97989201545715
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081704,249.9798948764801
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.08171,249.97990107536316
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081716,249.97990703582764
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.081718,249.97990894317627
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.08172,249.97991108894348
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.09118,249.98937106132507
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091189,249.9893798828125
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091256,249.98944687843323
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.09126,249.98945093154907
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091264,249.98945498466492
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091267,249.98945808410645
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091273,249.98946404457092
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091278,249.98946905136108
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091283,249.98947405815125
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091425,249.9896159172058
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.091431,249.9896218776703
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,109,1681744044.091528,249.98971891403198
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.10206,250.0002510547638
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102066,250.00025701522827
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102069,250.00025987625122
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102072,250.00026297569275
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102086,250.00027704238892
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102089,250.00027990341187
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102091,250.00028204917908
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102096,250.00028705596924
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102098,250.00028896331787
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102101,250.0002920627594
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102107,250.00029802322388
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102113,250.00030398368835
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102115,250.000305891037
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.102117,250.0003080368042
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,109,1681744044.102422,250.00061297416687
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744044.112355,250.0105459690094
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744044.126846,250.0250370502472
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.12729,250.02548098564148
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127298,250.02548909187317
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127314,250.02550506591797
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127349,250.02553987503052
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127361,250.02555203437805
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.12737,250.02556109428406
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127408,250.02559900283813
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127411,250.02560186386108
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127418,250.02560901641846
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127421,250.0256118774414
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127422,250.0256130695343
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127423,250.02561402320862
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.127424,250.02561497688293
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,109,1681744044.127637,250.02582788467407
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744044.142545,250.0407359600067
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744044.202299,250.1004900932312
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681744254.067459,459.9656500816345
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681744254.067507,459.9656980037689
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744254.086158,459.9843490123749
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681744254.086168,459.9843590259552
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744254.116763,460.0149540901184
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681744254.116767,460.0149579048157
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681744254.116617,460.0148079395294
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681744254.116827,460.0150179862976
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744254.14744,460.04563093185425
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681744254.147462,460.0456528663635
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681744464.08868,669.9868710041046
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744464.088799,669.9869899749756
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681744464.088814,669.9870049953461
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744464.118624,670.0168149471283
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681744464.118604,670.0167949199677
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681744464.118723,670.0169138908386
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744464.153856,670.0520470142365
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681744464.15386,670.0520510673523
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681744674.101857,880.0000479221344
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681744674.101952,880.0001430511475
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681744674.102002,880.0001928806305
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681744674.125103,880.0232939720154
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681744674.125112,880.0233030319214
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681744674.125481,880.0236718654633
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681744674.165115,880.0633060932159
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681744674.165147,880.0633380413055
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681744884.104021,1090.002212047577
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681744884.10423,1090.0024209022522
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681744884.174888,1090.0730788707733
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681744884.1751,1090.0732910633087
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681744884.17543,1090.0736210346222
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681745094.105526,1300.0037169456482
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681745094.105557,1300.0037479400635
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681745094.18657,1300.0847609043121
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681745094.187009,1300.0852000713348
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681745094.186908,1300.0850989818573
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681745304.12394,1510.0221309661865
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681745304.123986,1510.0221769809723
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681745304.195031,1510.0932219028473
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681745304.195099,1510.093290090561
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681745304.19545,1510.0936410427094
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681745401.280371,1607.178561925888
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681745401.280531,1607.1787219047546
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681745401.280417,1607.1786079406738
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681745401.280417,1607.1786079406738
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681745401.280425,1607.1786160469055
